dataset,scenario,model,config,column,n_rows,n_unique,unique_ratio,n_null_like,null_rate,is_categorical,top_value,top_share
yelp_polarity_reviews,causal_negative,sonnet,skill_off_update,service_mention_count,250,7,0.028,0,0.0,1,0,0.516
yelp_polarity_reviews,causal_negative,sonnet,skill_off_update,food_mention_count,250,8,0.032,0,0.0,1,0,0.372
yelp_polarity_reviews,causal_negative,sonnet,skill_off_update,price_mention_count,250,4,0.016,0,0.0,1,0,0.772
yelp_polarity_reviews,causal_negative,sonnet,skill_off_update,wait_mention_count,250,6,0.024,0,0.0,1,0,0.74
yelp_polarity_reviews,causal_negative,sonnet,skill_off_update,cleanliness_mention_count,250,4,0.016,0,0.0,1,0,0.924
yelp_polarity_reviews,causal_negative,sonnet,skill_off_update,atmosphere_mention_count,250,4,0.016,0,0.0,1,0,0.836
yelp_polarity_reviews,causal_negative,sonnet,skill_off_update,review_length_bucket,250,3,0.012,0,0.0,1,medium,0.804
yelp_polarity_reviews,causal_negative,haiku,skill_on_e2e,staff_slow_or_inattentive,250,2,0.008,0,0.0,1,False,0.808
yelp_polarity_reviews,causal_negative,haiku,skill_on_e2e,staff_rude_or_dismissive,250,2,0.008,0,0.0,1,False,0.84
yelp_polarity_reviews,causal_negative,haiku,skill_on_e2e,food_bland_or_poor_flavor,250,2,0.008,0,0.0,1,False,0.852
yelp_polarity_reviews,causal_negative,haiku,skill_on_e2e,excessive_wait_time,250,2,0.008,0,0.0,1,False,0.864
yelp_polarity_reviews,causal_negative,haiku,skill_on_e2e,overpriced_or_poor_value,250,2,0.008,0,0.0,1,False,0.896
yelp_polarity_reviews,causal_negative,sonnet,skill_on_e2e,service_failure_type,250,6,0.024,1,0.004,1,no_failure,0.704
yelp_polarity_reviews,causal_negative,sonnet,skill_on_e2e,staff_behavior,250,5,0.02,61,0.244,1,positive,0.464
yelp_polarity_reviews,causal_negative,sonnet,skill_on_e2e,wait_time_issue,250,2,0.008,0,0.0,1,False,0.872
yelp_polarity_reviews,causal_negative,sonnet,skill_on_e2e,food_quality_issue,250,7,0.028,199,0.796,1,,0.796
yelp_polarity_reviews,causal_negative,sonnet,skill_on_e2e,food_safety_concern,250,2,0.008,0,0.0,1,False,0.96
yelp_polarity_reviews,causal_negative,sonnet,skill_on_e2e,order_accuracy,250,5,0.02,119,0.476,1,Unknown,0.476
yelp_polarity_reviews,causal_negative,sonnet,skill_on_e2e,operational_issue_type,250,6,0.024,228,0.912,1,,0.912
yelp_polarity_reviews,causal_negative,sonnet,skill_on_e2e,management_failure,250,2,0.008,0,0.0,1,False,0.856
yelp_polarity_reviews,causal_negative,sonnet,skill_on_e2e,cleanliness_issue,250,5,0.02,243,0.972,1,,0.972
yelp_polarity_reviews,causal_negative,haiku,skill_on,staff_attitude_rudeness,250,2,0.008,0,0.0,1,False,0.848
yelp_polarity_reviews,causal_negative,haiku,skill_on,slow_service_wait,250,2,0.008,0,0.0,1,False,0.864
yelp_polarity_reviews,causal_negative,haiku,skill_on,food_taste_freshness,250,2,0.008,0,0.0,1,False,0.832
yelp_polarity_reviews,causal_negative,haiku,skill_on,food_temperature_texture,250,2,0.008,0,0.0,1,False,0.888
yelp_polarity_reviews,causal_negative,haiku,skill_on,disorganization_crowding,250,2,0.008,0,0.0,1,False,0.832
yelp_polarity_reviews,causal_negative,haiku,skill_on,food_taste_or_freshness_poor,250,2,0.008,0,0.0,1,False,0.832
yelp_polarity_reviews,causal_negative,haiku,skill_on,slow_service_excessive_wait,250,2,0.008,0,0.0,1,False,0.868
yelp_polarity_reviews,causal_negative,haiku,skill_on,disorganization_or_overcrowding,250,2,0.008,0,0.0,1,False,0.856
yelp_polarity_reviews,causal_negative,haiku,skill_on,food_temperature_or_texture_wrong,250,2,0.008,0,0.0,1,False,0.876
yelp_polarity_reviews,causal_negative,haiku,skill_on,staff_inattentiveness_forgotten,250,2,0.008,0,0.0,1,False,0.848
yelp_polarity_reviews,causal_negative,sonnet,skill_on,service_failure_type,250,7,0.028,215,0.86,1,,0.86
yelp_polarity_reviews,causal_negative,sonnet,skill_on,staff_behavior,250,7,0.028,76,0.304,1,friendly_positive,0.352
yelp_polarity_reviews,causal_negative,sonnet,skill_on,wait_time_issue,250,2,0.008,0,0.0,1,False,0.88
yelp_polarity_reviews,causal_negative,sonnet,skill_on,food_quality_issue,250,7,0.028,216,0.864,1,,0.864
yelp_polarity_reviews,causal_negative,sonnet,skill_on,hygiene_issue,250,5,0.02,241,0.964,1,,0.964
yelp_polarity_reviews,causal_negative,sonnet,skill_on,value_mismatch,250,5,0.02,214,0.856,1,,0.856
yelp_polarity_reviews,causal_negative,sonnet,skill_on,complaint_severity,250,5,0.02,114,0.456,1,,0.456
yelp_polarity_reviews,causal_negative,sonnet,skill_on,business_category,250,9,0.036,10,0.04,1,restaurant,0.596
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_off_update,sentiment_type,250,2,0.008,0,0.0,1,positive,0.5
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_off_update,primary_theme,250,10,0.04,0,0.0,1,general_negative,0.244
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_off_update,theme_count,250,6,0.024,0,0.0,1,0,0.452
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_off_update,satisfaction_themes,250,16,0.064,150,0.6,1,none,0.6
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_off_update,complaint_themes,250,9,0.036,195,0.78,1,none,0.78
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_off_update,sentiment_intensity,250,6,0.024,0,0.0,1,positive,0.288
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_off_update,theme_count,250,6,0.024,0,0.0,1,0,0.48
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on_e2e,service_wait_time_issue,250,2,0.008,0,0.0,1,False,0.888
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on_e2e,staff_attentiveness_issue,250,2,0.008,0,0.0,1,False,0.548
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on_e2e,food_taste_assessment,250,5,0.02,99,0.396,1,,0.396
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on_e2e,portion_size_assessment,250,5,0.02,194,0.776,1,,0.588
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on_e2e,atmosphere_assessment,250,2,0.008,0,0.0,1,False,0.68
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on_e2e,food_taste_complaint,250,5,0.02,128,0.512,1,,0.512
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on_e2e,staff_rudeness_or_inattention,250,2,0.008,0,0.0,1,False,0.692
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on_e2e,atmosphere_positive,250,2,0.008,0,0.0,1,False,0.712
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on_e2e,service_quality,250,5,0.02,11,0.044,1,poor,0.36
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on_e2e,service_failure_type,250,6,0.024,0,0.0,1,no_failure,0.796
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on_e2e,staff_behavior,250,5,0.02,37,0.148,1,friendly_attentive,0.356
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on_e2e,food_quality_tier,250,5,0.02,106,0.424,1,Unknown,0.424
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on_e2e,ambiance_sentiment,250,4,0.016,91,0.364,1,Unknown,0.364
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on_e2e,wait_time_issue,250,2,0.008,0,0.0,1,False,0.872
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on_e2e,hygiene_issue,250,2,0.008,0,0.0,1,False,0.96
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on_e2e,highlight_item,250,6,0.024,12,0.048,1,food_item,0.464
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on,service_sentiment,250,3,0.012,0,0.0,1,negative,0.468
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on,food_quality_assessment,250,5,0.02,52,0.208,1,good,0.264
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on,pricing_complaint,250,2,0.008,0,0.0,1,False,0.868
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on,atmosphere_sentiment,250,3,0.012,0,0.0,1,positive,0.44
yelp_polarity_reviews,concept_attribute_experience,haiku,skill_on,wait_time_issue,250,2,0.008,0,0.0,1,False,0.86
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on,experience_aspect,250,11,0.044,0,0.0,1,multiple,0.484
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on,service_failure_type,250,8,0.032,178,0.712,1,,0.712
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on,food_quality_signal,250,6,0.024,135,0.54,1,,0.54
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on,complaint_severity,250,6,0.024,106,0.424,1,,0.424
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on,failure_mechanism,250,8,0.032,129,0.516,1,,0.516
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on,value_perception,250,5,0.02,186,0.744,1,,0.744
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on,hygiene_or_cleanliness_issue,250,2,0.008,0,0.0,1,False,0.964
yelp_polarity_reviews,concept_attribute_experience,sonnet,skill_on,recommended_action_lever,250,8,0.032,9,0.036,1,no_action_needed,0.448
yelp_polarity_reviews,eda_sentiment,haiku,skill_off_update,mentions_service,250,2,0.008,0,0.0,1,0,0.636
yelp_polarity_reviews,eda_sentiment,haiku,skill_off_update,mentions_food_quality,250,2,0.008,0,0.0,1,0,0.792
yelp_polarity_reviews,eda_sentiment,haiku,skill_off_update,mentions_wait_time,250,2,0.008,0,0.0,1,0,0.772
yelp_polarity_reviews,eda_sentiment,haiku,skill_off_update,mentions_price,250,2,0.008,0,0.0,1,0,0.896
yelp_polarity_reviews,eda_sentiment,haiku,skill_off_update,mentions_cleanliness,250,2,0.008,0,0.0,1,0,0.924
yelp_polarity_reviews,eda_sentiment,haiku,skill_off_update,mentions_atmosphere,250,2,0.008,0,0.0,1,0,0.876
yelp_polarity_reviews,eda_sentiment,haiku,skill_off_update,exclamation_count,250,10,0.04,0,0.0,1,0,0.58
yelp_polarity_reviews,eda_sentiment,haiku,skill_off_update,positive_words_count,250,5,0.02,0,0.0,1,0,0.564
yelp_polarity_reviews,eda_sentiment,haiku,skill_off_update,negative_words_count,250,4,0.016,0,0.0,1,0,0.732
yelp_polarity_reviews,eda_sentiment,sonnet,skill_off_update,theme_food_quality,250,2,0.008,0,0.0,1,1,0.52
yelp_polarity_reviews,eda_sentiment,sonnet,skill_off_update,theme_service,250,2,0.008,0,0.0,1,1,0.508
yelp_polarity_reviews,eda_sentiment,sonnet,skill_off_update,theme_ambiance,250,2,0.008,0,0.0,1,0,0.82
yelp_polarity_reviews,eda_sentiment,sonnet,skill_off_update,theme_price_value,250,2,0.008,0,0.0,1,0,0.752
yelp_polarity_reviews,eda_sentiment,sonnet,skill_off_update,theme_wait_time,250,2,0.008,0,0.0,1,0,0.656
yelp_polarity_reviews,eda_sentiment,sonnet,skill_off_update,theme_repeat_visit,250,2,0.008,0,0.0,1,0,0.712
yelp_polarity_reviews,eda_sentiment,sonnet,skill_off_update,themes_present,250,48,0.192,25,0.1,1,none,0.1
yelp_polarity_reviews,eda_sentiment,sonnet,skill_off_update,theme_count,250,6,0.024,0,0.0,1,2,0.332
yelp_polarity_reviews,eda_sentiment,haiku,skill_on_e2e,staff_attentiveness_sentiment,250,3,0.012,0,0.0,1,criticized,0.424
yelp_polarity_reviews,eda_sentiment,haiku,skill_on_e2e,food_taste_evaluation,250,6,0.024,84,0.336,1,Unknown,0.336
yelp_polarity_reviews,eda_sentiment,haiku,skill_on_e2e,food_freshness_quality,250,5,0.02,119,0.476,1,Unknown,0.476
yelp_polarity_reviews,eda_sentiment,haiku,skill_on_e2e,facility_cleanliness_standard,250,6,0.024,107,0.428,1,Unknown,0.428
yelp_polarity_reviews,eda_sentiment,haiku,skill_on_e2e,ambiance_atmosphere_fit,250,7,0.028,1,0.004,1,nice,0.444
yelp_polarity_reviews,eda_sentiment,haiku,skill_on_e2e,pricing_fairness_judgment,250,7,0.028,120,0.48,1,Unknown,0.48
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,primary_review_aspect,250,9,0.036,1,0.004,1,food,0.432
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,service_quality_signal,250,7,0.028,103,0.412,1,Unknown,0.412
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,food_quality_signal,250,7,0.028,107,0.428,1,not_applicable,0.428
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,complaint_severity,250,6,0.024,105,0.42,1,,0.42
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,emotional_intensity,250,5,0.02,0,0.0,1,strongly_positive,0.32
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,staff_behavior_type,250,6,0.024,96,0.384,1,Unknown,0.384
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,visit_context,250,9,0.036,124,0.496,1,Unknown,0.496
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,value_perception,250,6,0.024,199,0.796,1,,0.796
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,return_intent,250,6,0.024,188,0.752,1,,0.752
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on_e2e,recommendation_stance,250,5,0.02,0,0.0,1,strong_recommend,0.352
yelp_polarity_reviews,eda_sentiment,haiku,skill_on,service_issue_type,250,6,0.024,0,0.0,1,none_or_absent_complaint,0.412
yelp_polarity_reviews,eda_sentiment,haiku,skill_on,food_flavor_execution,250,6,0.024,131,0.524,1,not_applicable,0.524
yelp_polarity_reviews,eda_sentiment,haiku,skill_on,price_fairness_perception,250,2,0.008,0,0.0,1,False,0.804
yelp_polarity_reviews,eda_sentiment,haiku,skill_on,cleanliness_maintenance,250,5,0.02,227,0.908,1,,0.908
yelp_polarity_reviews,eda_sentiment,haiku,skill_on,wait_time_concern,250,2,0.008,0,0.0,1,False,0.848
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,primary_aspect,250,9,0.036,2,0.008,1,food,0.436
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,service_quality,250,7,0.028,84,0.336,1,Unknown,0.336
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,food_quality,250,6,0.024,108,0.432,1,Unknown,0.432
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,cleanliness_issue,250,2,0.008,0,0.0,1,False,0.968
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,sentiment_intensity,250,5,0.02,0,0.0,1,5,0.28
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,wait_time_complaint,250,2,0.008,0,0.0,1,False,0.904
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,staff_behavior_type,250,6,0.024,93,0.372,1,Unknown,0.372
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,management_failure,250,2,0.008,0,0.0,1,False,0.868
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,food_issue_type,250,7,0.028,216,0.864,1,,0.864
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,venue_type,250,9,0.036,2,0.008,1,restaurant,0.548
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,visit_context,250,7,0.028,5,0.02,1,dine_in,0.684
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,return_intent,250,4,0.016,102,0.408,1,Unknown,0.408
yelp_polarity_reviews,eda_sentiment,sonnet,skill_on,recommendation_signal,250,3,0.012,0,0.0,1,recommends,0.42
yelp_polarity_reviews,focus_inference,haiku,skill_off_update,mentions_food_quality,250,2,0.008,0,0.0,1,1,0.564
yelp_polarity_reviews,focus_inference,haiku,skill_off_update,mentions_service,250,2,0.008,0,0.0,1,1,0.548
yelp_polarity_reviews,focus_inference,haiku,skill_off_update,mentions_ambiance,250,2,0.008,0,0.0,1,0,0.736
yelp_polarity_reviews,focus_inference,haiku,skill_off_update,mentions_price,250,2,0.008,0,0.0,1,0,0.66
yelp_polarity_reviews,focus_inference,haiku,skill_off_update,mentions_cleanliness,250,2,0.008,0,0.0,1,0,0.764
yelp_polarity_reviews,focus_inference,haiku,skill_off_update,mentions_wait_time,250,2,0.008,0,0.0,1,0,0.604
yelp_polarity_reviews,focus_inference,haiku,skill_off_update,num_aspects_mentioned,250,7,0.028,0,0.0,1,3,0.244
yelp_polarity_reviews,focus_inference,haiku,skill_off_update,review_length,250,140,0.56,0,0.0,0,700,0.352
yelp_polarity_reviews,focus_inference,sonnet,skill_off_update,food_quality,250,2,0.008,0,0.0,1,1,0.608
yelp_polarity_reviews,focus_inference,sonnet,skill_off_update,service,250,2,0.008,0,0.0,1,1,0.624
yelp_polarity_reviews,focus_inference,sonnet,skill_off_update,ambiance,250,2,0.008,0,0.0,1,0,0.696
yelp_polarity_reviews,focus_inference,sonnet,skill_off_update,value,250,2,0.008,0,0.0,1,0,0.636
yelp_polarity_reviews,focus_inference,sonnet,skill_off_update,location,250,2,0.008,0,0.0,1,0,0.868
yelp_polarity_reviews,focus_inference,sonnet,skill_off_update,cleanliness,250,2,0.008,0,0.0,1,0,0.9
yelp_polarity_reviews,focus_inference,sonnet,skill_off_update,wait_time,250,2,0.008,0,0.0,1,0,0.792
yelp_polarity_reviews,focus_inference,sonnet,skill_off_update,menu_variety,250,2,0.008,0,0.0,1,0,0.788
yelp_polarity_reviews,focus_inference,sonnet,skill_off_update,primary_aspect,250,221,0.884,0,0.0,0,food quality and menu variety,0.032
yelp_polarity_reviews,focus_inference,haiku,skill_on_e2e,service_quality_issue,250,2,0.008,0,0.0,1,False,0.596
yelp_polarity_reviews,focus_inference,haiku,skill_on_e2e,food_quality_issue,250,2,0.008,0,0.0,1,False,0.732
yelp_polarity_reviews,focus_inference,haiku,skill_on_e2e,atmosphere_ambiance_mention,250,2,0.008,0,0.0,1,False,0.692
yelp_polarity_reviews,focus_inference,haiku,skill_on_e2e,value_pricing_concern,250,2,0.008,0,0.0,1,False,0.796
yelp_polarity_reviews,focus_inference,haiku,skill_on_e2e,wait_time_efficiency_issue,250,2,0.008,0,0.0,1,False,0.856
yelp_polarity_reviews,focus_inference,haiku,skill_on_e2e,staff_attitude_tone,250,5,0.02,55,0.22,1,friendly_welcoming,0.36
yelp_polarity_reviews,focus_inference,haiku,skill_on_e2e,menu_variety_richness,250,2,0.008,0,0.0,1,False,0.776
yelp_polarity_reviews,focus_inference,sonnet,skill_on_e2e,primary_experience_domain,250,10,0.04,2,0.008,1,food,0.444
yelp_polarity_reviews,focus_inference,sonnet,skill_on_e2e,food_quality_rating,250,6,0.024,103,0.412,1,,0.412
yelp_polarity_reviews,focus_inference,sonnet,skill_on_e2e,food_complaint_type,250,8,0.032,217,0.868,1,,0.868
yelp_polarity_reviews,focus_inference,sonnet,skill_on_e2e,service_quality_rating,250,6,0.024,85,0.34,1,,0.34
yelp_polarity_reviews,focus_inference,sonnet,skill_on_e2e,service_failure_type,250,8,0.032,197,0.788,1,,0.788
yelp_polarity_reviews,focus_inference,sonnet,skill_on_e2e,wait_time_issue,250,2,0.008,0,0.0,1,False,0.876
yelp_polarity_reviews,focus_inference,sonnet,skill_on_e2e,ambiance_sentiment,250,4,0.016,167,0.668,1,,0.668
yelp_polarity_reviews,focus_inference,sonnet,skill_on_e2e,cleanliness_issue,250,2,0.008,0,0.0,1,False,0.952
yelp_polarity_reviews,focus_inference,sonnet,skill_on_e2e,staff_attitude_positive,250,2,0.008,0,0.0,1,False,0.74
yelp_polarity_reviews,focus_inference,haiku,skill_on,service_issue_present,250,2,0.008,0,0.0,1,False,0.616
yelp_polarity_reviews,focus_inference,haiku,skill_on,food_quality_issue,250,5,0.02,198,0.792,1,,0.792
yelp_polarity_reviews,focus_inference,haiku,skill_on,atmosphere_concern,250,5,0.02,211,0.844,1,,0.844
yelp_polarity_reviews,focus_inference,haiku,skill_on,pricing_complaint,250,2,0.008,0,0.0,1,False,0.884
yelp_polarity_reviews,focus_inference,haiku,skill_on,cleanliness_issue,250,4,0.016,241,0.964,1,,0.964
yelp_polarity_reviews,focus_inference,haiku,skill_on,access_or_location_barrier,250,6,0.024,197,0.788,1,,0.788
yelp_polarity_reviews,focus_inference,sonnet,skill_on,primary_topic,250,10,0.04,0,0.0,1,food,0.436
yelp_polarity_reviews,focus_inference,sonnet,skill_on,food_quality_rating,250,6,0.024,104,0.416,1,,0.416
yelp_polarity_reviews,focus_inference,sonnet,skill_on,food_aspect_mentioned,250,6,0.024,125,0.5,1,,0.5
yelp_polarity_reviews,focus_inference,sonnet,skill_on,service_issue_type,250,8,0.032,0,0.0,1,no_issue,0.756
yelp_polarity_reviews,focus_inference,sonnet,skill_on,staff_attitude,250,5,0.02,102,0.408,1,,0.408
yelp_polarity_reviews,focus_inference,sonnet,skill_on,wait_time_complaint,250,2,0.008,0,0.0,1,False,0.896
yelp_polarity_reviews,focus_inference,sonnet,skill_on,value_perception,250,5,0.02,200,0.8,1,,0.8
yelp_polarity_reviews,focus_inference,sonnet,skill_on,ambiance_sentiment,250,4,0.016,170,0.68,1,,0.68
yelp_polarity_reviews,focus_inference,sonnet,skill_on,cleanliness_concern,250,2,0.008,0,0.0,1,False,0.96
yelp_polarity_reviews,focus_inference,sonnet,skill_on,menu_variety_comment,250,5,0.02,154,0.616,1,,0.616
yelp_polarity_reviews,focus_inference,sonnet,skill_on,special_visit_context,250,7,0.028,197,0.788,1,,0.788
yelp_polarity_reviews,predictive_low,haiku,skill_off_update,negative_word_count,250,7,0.028,0,0.0,1,0,0.596
yelp_polarity_reviews,predictive_low,haiku,skill_off_update,complaint_phrase_count,250,5,0.02,0,0.0,1,0,0.804
